user_id,signup_date,country,device,acquisition_channel
2560,2024-08-20,Vietnam,mobile,google
2561,2026-01-29,Vietnam,mobile,facebook
2562,2024-10-18,Thailand,mobile,referral
2563,2025-01-13,Indonesia,mobile,tiktok
2564,2025-05-30,Indonesia,mobile,referral
2565,2026-05-20,Malaysia,mobile,organic
2566,2025-07-19,Indonesia,mobile,facebook
2567,2024-10-08,Malaysia,mobile,organic
2568,2026-03-23,Indonesia,mobile,tiktok
2569,2025-05-21,Singapore,mobile,facebook
2570,2024-08-26,Indonesia,mobile,referral
2571,2026-05-24,Singapore,mobile,google
2572,2024-12-05,Thailand,mobile,organic
2573,2026-03-12,Malaysia,desktop,tiktok
2574,2025-06-01,Vietnam,mobile,organic
2575,2026-05-04,Singapore,mobile,organic
2576,2025-03-14,Singapore,mobile,tiktok
2577,2026-06-08,Vietnam,mobile,tiktok
2578,2024-07-06,Singapore,mobile,referral
2579,2025-05-04,Singapore,mobile,organic
2580,2024-07-27,Malaysia,mobile,google
2581,2025-04-19,Indonesia,mobile,facebook
2582,2025-07-10,Malaysia,mobile,facebook
2583,2025-04-02,Singapore,mobile,tiktok
2584,2024-12-16,Indonesia,mobile,facebook
2585,2025-04-11,Singapore,mobile,google
2586,2024-08-18,Indonesia,mobile,referral
2587,2025-04-03,Vietnam,mobile,facebook
2588,2024-12-07,Singapore,mobile,facebook
2589,2024-07-07,Indonesia,mobile,google
2590,2025-02-18,Malaysia,mobile,facebook
2591,2026-06-08,Thailand,mobile,google
2592,2024-08-31,Malaysia,mobile,google
2593,2026-03-29,Malaysia,desktop,referral
2594,2025-12-23,Thailand,mobile,google
2595,2025-11-02,Vietnam,mobile,organic
2596,2025-03-03,Thailand,mobile,organic
2597,2026-02-20,Singapore,mobile,tiktok
2598,2024-10-07,Malaysia,mobile,facebook
2599,2024-09-30,Indonesia,mobile,organic
2600,2024-07-15,Singapore,mobile,google
2601,2025-01-24,Singapore,mobile,organic
2602,2026-05-29,Malaysia,mobile,google
2603,2026-03-22,Indonesia,desktop,google
2604,2025-06-17,Singapore,mobile,google
2605,2025-12-08,Singapore,mobile,google
2606,2026-03-23,Thailand,mobile,organic
2607,2024-10-01,Vietnam,mobile,tiktok
2608,2026-01-26,Malaysia,mobile,facebook
2609,2025-12-16,Thailand,desktop,organic
2610,2025-06-15,Malaysia,mobile,google
2611,2025-05-30,Malaysia,mobile,google
2612,2025-10-06,Vietnam,mobile,tiktok
2613,2024-06-20,Indonesia,mobile,tiktok
2614,2026-05-20,Vietnam,mobile,tiktok
2615,2024-08-16,Singapore,mobile,referral
2616,2024-06-30,Indonesia,desktop,tiktok
2617,2024-12-31,Singapore,mobile,tiktok
2618,2024-11-30,Indonesia,desktop,google
2619,2026-03-26,Thailand,mobile,tiktok
2620,2024-10-10,Malaysia,mobile,google
2621,2025-08-16,Singapore,mobile,google
2622,2026-06-16,Indonesia,mobile,organic
2623,2026-01-01,Singapore,mobile,tiktok
2624,2025-10-01,Singapore,desktop,google
2625,2025-07-30,Vietnam,desktop,tiktok
2626,2025-05-10,Thailand,mobile,tiktok
2627,2024-09-10,Indonesia,mobile,google
2628,2026-02-08,Thailand,mobile,referral
2629,2025-01-25,Singapore,desktop,google
2630,2024-12-17,Malaysia,mobile,tiktok
2631,2025-02-04,Singapore,mobile,referral
2632,2024-09-18,Thailand,mobile,referral
2633,2024-07-23,Indonesia,mobile,google
2634,2024-12-18,Vietnam,mobile,google
2635,2025-05-08,Malaysia,desktop,google
2636,2025-10-25,Vietnam,mobile,referral
2637,2026-02-22,Malaysia,mobile,referral
2638,2025-10-12,Thailand,mobile,google
2639,2025-06-06,Singapore,mobile,facebook
2640,2024-08-03,Singapore,mobile,tiktok
2641,2024-09-10,Indonesia,mobile,google
2642,2026-03-27,Singapore,desktop,google
2643,2026-05-20,Vietnam,desktop,referral
2644,2025-07-09,Singapore,desktop,referral
2645,2025-09-22,Thailand,mobile,google
2646,2025-08-06,Singapore,mobile,facebook
2647,2024-06-28,Malaysia,mobile,tiktok
2648,2025-10-19,Indonesia,desktop,google
2649,2025-07-21,Malaysia,mobile,facebook
2650,2025-09-05,Indonesia,desktop,google
2651,2024-12-20,Vietnam,mobile,facebook
2652,2025-12-26,Singapore,desktop,tiktok
2653,2024-10-05,Indonesia,desktop,google
2654,2025-01-28,Singapore,desktop,tiktok
2655,2025-05-15,Singapore,mobile,facebook
2656,2024-06-17,Singapore,mobile,google
2657,2025-10-06,Thailand,desktop,organic
2658,2025-03-17,Indonesia,mobile,organic
2659,2024-12-19,Thailand,mobile,organic
2660,2025-09-02,Indonesia,mobile,facebook
2661,2025-05-05,Malaysia,mobile,facebook
2662,2024-11-08,Malaysia,mobile,referral
2663,2025-11-14,Indonesia,mobile,referral
2664,2025-11-17,Indonesia,mobile,google
2665,2024-08-21,Malaysia,mobile,google
2666,2025-07-27,Malaysia,mobile,tiktok
2667,2025-03-23,Vietnam,mobile,facebook
2668,2024-08-07,Indonesia,mobile,organic
2669,2025-07-29,Thailand,mobile,referral
2670,2025-08-12,Malaysia,mobile,google
2671,2025-07-15,Indonesia,mobile,facebook
2672,2026-02-16,Malaysia,mobile,referral
2673,2025-07-15,Thailand,mobile,tiktok
2674,2025-08-20,Vietnam,mobile,referral
2675,2024-07-01,Indonesia,mobile,google
2676,2025-04-15,Thailand,desktop,google
2677,2026-04-25,Thailand,desktop,tiktok
2678,2025-06-16,Indonesia,mobile,google
2679,2024-07-19,Indonesia,mobile,google
2680,2025-10-22,Vietnam,mobile,organic
2681,2025-04-12,Vietnam,mobile,google
2682,2025-04-01,Indonesia,mobile,google
2683,2024-12-30,Indonesia,mobile,referral
2684,2026-01-17,Singapore,mobile,google
2685,2024-06-28,Vietnam,mobile,referral
2686,2025-03-20,Malaysia,mobile,google
2687,2026-02-18,Thailand,mobile,facebook
2688,2024-08-07,Malaysia,desktop,google
2689,2025-03-10,Vietnam,mobile,tiktok
2690,2024-12-20,Malaysia,mobile,facebook
2691,2026-01-06,Thailand,mobile,facebook
2692,2025-11-08,Indonesia,desktop,google
2693,2025-10-16,Indonesia,mobile,tiktok
2694,2024-09-04,Thailand,mobile,google
2695,2026-02-05,Malaysia,mobile,facebook
2696,2025-09-10,Indonesia,tablet,facebook
2697,2026-01-08,Singapore,desktop,referral
2698,2026-01-24,Thailand,mobile,organic
2699,2025-03-01,Thailand,desktop,google
2700,2024-09-27,Singapore,mobile,facebook
2701,2024-07-20,Indonesia,tablet,tiktok
2702,2025-03-16,Singapore,desktop,facebook
2703,2025-08-14,Singapore,mobile,facebook
2704,2025-03-05,Indonesia,mobile,tiktok
2705,2026-03-09,Vietnam,mobile,tiktok
2706,2025-10-28,Malaysia,mobile,google
2707,2024-10-29,Singapore,mobile,google
2708,2026-03-22,Indonesia,mobile,facebook
2709,2026-02-11,Malaysia,mobile,google
2710,2025-11-29,Vietnam,desktop,google
2711,2025-06-11,Indonesia,mobile,organic
2712,2025-12-08,Malaysia,mobile,google
2713,2025-06-22,Malaysia,tablet,tiktok
2714,2025-10-19,Malaysia,mobile,facebook
2715,2024-11-04,Indonesia,mobile,organic
2716,2026-03-08,Singapore,mobile,organic
2717,2024-09-28,Malaysia,mobile,tiktok
2718,2024-08-04,Indonesia,mobile,organic
2719,2025-12-24,Indonesia,mobile,facebook
2720,2026-02-08,Malaysia,mobile,referral
2721,2025-06-06,Vietnam,mobile,tiktok
2722,2024-07-14,Thailand,mobile,tiktok
2723,2025-01-29,Singapore,mobile,tiktok
2724,2024-11-19,Singapore,desktop,referral
2725,2024-07-20,Thailand,mobile,facebook
2726,2026-02-20,Malaysia,mobile,facebook
2727,2024-11-17,Singapore,mobile,google
2728,2026-05-05,Singapore,mobile,organic
2729,2024-07-18,Malaysia,mobile,google
2730,2025-02-16,Vietnam,mobile,tiktok
2731,2026-06-10,Vietnam,mobile,tiktok
2732,2025-02-11,Malaysia,mobile,tiktok
2733,2025-07-21,Indonesia,mobile,facebook
2734,2025-04-21,Singapore,mobile,tiktok
2735,2026-03-11,Vietnam,mobile,facebook
2736,2025-08-11,Malaysia,mobile,google
2737,2025-06-18,Malaysia,mobile,google
2738,2024-12-29,Indonesia,mobile,facebook
2739,2024-07-14,Malaysia,mobile,facebook
2740,2026-01-22,Malaysia,mobile,facebook
2741,2025-10-31,Vietnam,mobile,google
2742,2024-11-11,Vietnam,mobile,facebook
2743,2025-01-24,Malaysia,mobile,facebook
2744,2025-03-20,Thailand,mobile,tiktok
2745,2026-04-16,Indonesia,mobile,google
2746,2026-02-12,Thailand,mobile,referral
2747,2024-07-23,Indonesia,mobile,facebook
2748,2026-04-19,Indonesia,mobile,tiktok
2749,2025-11-07,Malaysia,mobile,google
2750,2025-02-28,Thailand,desktop,referral
2751,2025-01-14,Vietnam,tablet,google
2752,2024-09-20,Indonesia,mobile,referral
2753,2026-02-26,Malaysia,tablet,facebook
2754,2025-03-28,Indonesia,mobile,google
2755,2025-05-21,Indonesia,mobile,referral
2756,2026-05-07,Singapore,mobile,tiktok
2757,2025-04-22,Indonesia,mobile,tiktok
2758,2026-01-14,Singapore,mobile,facebook
2759,2025-05-23,Thailand,mobile,tiktok
2760,2026-05-11,Thailand,mobile,google
2761,2025-04-12,Malaysia,tablet,referral
2762,2025-03-06,Malaysia,mobile,referral
2763,2024-11-08,Thailand,mobile,google
2764,2025-07-06,Thailand,tablet,facebook
2765,2025-12-05,Singapore,mobile,referral
2766,2025-07-07,Indonesia,mobile,facebook
2767,2025-03-28,Singapore,desktop,referral
2768,2026-06-03,Malaysia,mobile,google
2769,2026-02-25,Singapore,mobile,google
2770,2025-07-24,Malaysia,mobile,tiktok
2771,2025-01-09,Thailand,mobile,google
2772,2026-02-28,Indonesia,mobile,google
2773,2024-08-19,Vietnam,mobile,referral
2774,2026-01-01,Thailand,mobile,facebook
2775,2025-05-11,Malaysia,mobile,google
2776,2024-08-16,Indonesia,mobile,organic
2777,2025-05-16,Vietnam,mobile,facebook
2778,2025-09-26,Indonesia,desktop,tiktok
2779,2026-03-16,Indonesia,mobile,organic
2780,2024-11-03,Thailand,mobile,referral
2781,2025-08-13,Indonesia,mobile,google
2782,2025-01-30,Thailand,tablet,referral
2783,2025-02-20,Indonesia,mobile,tiktok
2784,2024-09-03,Indonesia,desktop,google
2785,2024-08-17,Vietnam,mobile,google
2786,2025-02-25,Malaysia,mobile,tiktok
2787,2025-11-11,Singapore,mobile,referral
2788,2025-01-31,Singapore,mobile,tiktok
2789,2025-02-09,Thailand,desktop,tiktok
2790,2025-05-28,Indonesia,mobile,google
2791,2025-09-27,Singapore,mobile,tiktok
2792,2025-12-25,Indonesia,mobile,tiktok
2793,2025-05-12,Singapore,mobile,facebook
2794,2024-10-23,Thailand,mobile,google
2795,2025-12-03,Indonesia,desktop,google
2796,2025-05-26,Thailand,tablet,tiktok
2797,2025-03-16,Thailand,mobile,facebook
2798,2025-05-29,Singapore,tablet,facebook
2799,2024-07-18,Indonesia,mobile,facebook
2800,2026-01-01,Thailand,desktop,organic
2801,2026-04-22,Thailand,desktop,facebook
2802,2026-05-25,Thailand,mobile,google
2803,2025-03-16,Singapore,mobile,tiktok
2804,2025-10-06,Malaysia,mobile,organic
2805,2025-05-19,Malaysia,mobile,google
2806,2025-01-15,Singapore,desktop,facebook
2807,2025-10-25,Indonesia,mobile,facebook
2808,2026-02-20,Malaysia,mobile,google
2809,2024-07-30,Singapore,mobile,google
2810,2024-08-13,Vietnam,mobile,google
2811,2025-11-19,Singapore,mobile,google
2812,2025-10-24,Vietnam,tablet,google
2813,2025-04-27,Thailand,mobile,facebook
2814,2025-03-25,Thailand,mobile,google
2815,2025-07-19,Indonesia,mobile,google
2816,2026-02-28,Indonesia,mobile,referral
2817,2026-01-19,Singapore,desktop,facebook
2818,2025-11-25,Singapore,mobile,tiktok
2819,2024-10-18,Vietnam,mobile,facebook
2820,2024-07-10,Malaysia,tablet,tiktok
2821,2024-10-04,Vietnam,desktop,google
2822,2026-04-06,Indonesia,tablet,google
2823,2025-09-30,Thailand,mobile,google
2824,2025-11-24,Singapore,mobile,google
2825,2026-02-12,Thailand,mobile,referral
2826,2025-05-22,Indonesia,mobile,facebook
2827,2024-07-13,Indonesia,tablet,google
2828,2024-09-22,Malaysia,desktop,organic
2829,2024-08-07,Indonesia,desktop,google
2830,2024-12-16,Thailand,mobile,google
2831,2026-02-10,Indonesia,mobile,tiktok
2832,2025-10-30,Vietnam,mobile,organic
2833,2025-03-27,Vietnam,mobile,google
2834,2025-03-24,Malaysia,mobile,tiktok
2835,2025-04-09,Malaysia,tablet,google
2836,2025-08-30,Indonesia,mobile,facebook
2837,2024-07-11,Vietnam,mobile,google
2838,2025-09-28,Indonesia,mobile,facebook
2839,2024-10-13,Malaysia,mobile,organic
2840,2025-11-25,Vietnam,mobile,referral
2841,2025-05-31,Thailand,mobile,google
2842,2025-03-31,Thailand,mobile,google
2843,2025-03-31,Thailand,desktop,facebook
2844,2025-05-26,Indonesia,desktop,google
2845,2026-01-29,Thailand,desktop,tiktok
2846,2024-08-14,Malaysia,mobile,referral
2847,2025-09-04,Thailand,desktop,facebook
2848,2024-09-30,Indonesia,desktop,facebook
2849,2025-08-01,Malaysia,mobile,referral
2850,2025-03-28,Malaysia,mobile,google
2851,2025-04-21,Vietnam,mobile,facebook
2852,2025-02-15,Thailand,mobile,facebook
2853,2025-11-02,Singapore,mobile,referral
2854,2025-01-18,Indonesia,mobile,referral
2855,2024-12-26,Indonesia,desktop,tiktok
2856,2024-09-12,Thailand,desktop,referral
2857,2024-07-06,Thailand,mobile,tiktok
2858,2026-01-08,Malaysia,mobile,google
2859,2024-11-07,Vietnam,mobile,facebook
2860,2025-07-08,Singapore,mobile,google
2861,2025-07-23,Malaysia,desktop,referral
2862,2025-04-12,Malaysia,mobile,tiktok
2863,2026-05-26,Vietnam,desktop,tiktok
2864,2025-08-26,Indonesia,desktop,google
2865,2024-09-15,Thailand,desktop,facebook
2866,2025-01-05,Thailand,mobile,tiktok
2867,2026-02-07,Thailand,mobile,tiktok
2868,2025-01-04,Indonesia,desktop,google
2869,2025-12-14,Thailand,mobile,facebook
2870,2025-05-28,Malaysia,mobile,referral
2871,2024-11-29,Thailand,desktop,organic
2872,2025-10-04,Singapore,mobile,organic
2873,2025-01-23,Vietnam,mobile,google
2874,2025-12-07,Singapore,tablet,google
2875,2026-05-28,Thailand,desktop,google
2876,2025-07-02,Indonesia,mobile,referral
2877,2024-11-18,Malaysia,mobile,facebook
2878,2024-09-19,Malaysia,mobile,tiktok
2879,2024-09-29,Malaysia,desktop,referral
2880,2026-04-09,Thailand,mobile,facebook
2881,2024-08-12,Indonesia,mobile,google
2882,2025-06-02,Malaysia,mobile,tiktok
2883,2024-10-28,Thailand,mobile,facebook
2884,2026-05-15,Malaysia,mobile,tiktok
2885,2025-12-22,Malaysia,mobile,tiktok
2886,2025-05-27,Thailand,mobile,google
2887,2024-08-23,Singapore,desktop,tiktok
2888,2026-03-07,Thailand,mobile,tiktok
2889,2025-11-27,Thailand,mobile,facebook
2890,2026-04-03,Singapore,mobile,referral
2891,2025-02-19,Vietnam,mobile,tiktok
2892,2025-11-16,Malaysia,mobile,tiktok
2893,2025-03-12,Singapore,mobile,tiktok
2894,2025-12-19,Singapore,mobile,referral
2895,2024-08-05,Singapore,mobile,tiktok
2896,2025-08-17,Thailand,mobile,google
2897,2025-08-11,Malaysia,mobile,tiktok
2898,2025-01-27,Indonesia,mobile,google
2899,2026-05-09,Thailand,mobile,organic
2900,2025-02-03,Thailand,mobile,facebook
2901,2026-04-08,Vietnam,desktop,tiktok
2902,2024-10-16,Malaysia,mobile,tiktok
2903,2025-12-20,Indonesia,mobile,google
2904,2025-12-19,Indonesia,desktop,google
2905,2026-06-06,Indonesia,mobile,referral
2906,2025-12-11,Indonesia,mobile,facebook
2907,2025-10-24,Vietnam,mobile,tiktok
2908,2024-10-29,Indonesia,mobile,tiktok
2909,2026-02-22,Vietnam,mobile,tiktok
2910,2025-03-23,Malaysia,mobile,google
2911,2025-07-16,Singapore,mobile,google
2912,2024-12-07,Thailand,mobile,organic
2913,2024-09-18,Malaysia,mobile,google
2914,2024-11-19,Thailand,mobile,tiktok
2915,2026-02-21,Thailand,mobile,tiktok
2916,2024-10-01,Thailand,mobile,google
2917,2024-12-16,Singapore,mobile,facebook
2918,2026-02-19,Singapore,mobile,google
2919,2025-07-04,Vietnam,desktop,google
2920,2024-07-06,Malaysia,mobile,tiktok
2921,2025-03-23,Singapore,mobile,tiktok
2922,2025-08-20,Vietnam,mobile,referral
2923,2025-09-03,Indonesia,mobile,tiktok
2924,2025-03-29,Singapore,mobile,google
2925,2025-06-14,Thailand,mobile,organic
2926,2026-03-02,Singapore,tablet,google
2927,2025-08-18,Indonesia,mobile,google
2928,2024-09-24,Vietnam,mobile,facebook
2929,2025-10-04,Thailand,mobile,tiktok
2930,2026-05-03,Indonesia,mobile,facebook
2931,2024-08-21,Vietnam,mobile,google
2932,2024-08-06,Indonesia,mobile,tiktok
2933,2025-02-11,Singapore,mobile,google
2934,2025-04-21,Thailand,desktop,google
2935,2025-12-24,Thailand,tablet,facebook
2936,2025-12-26,Indonesia,mobile,referral
2937,2025-06-22,Singapore,mobile,google
2938,2025-07-29,Thailand,desktop,tiktok
2939,2025-05-01,Indonesia,mobile,facebook
2940,2026-02-03,Malaysia,mobile,tiktok
2941,2025-04-30,Singapore,tablet,google
2942,2026-03-17,Singapore,desktop,tiktok
2943,2025-09-05,Indonesia,mobile,tiktok
2944,2024-08-12,Malaysia,mobile,tiktok
2945,2024-09-21,Indonesia,mobile,organic
2946,2025-02-17,Singapore,mobile,facebook
2947,2025-10-27,Vietnam,mobile,facebook
2948,2024-08-12,Vietnam,mobile,referral
2949,2025-05-31,Singapore,mobile,organic
2950,2025-06-12,Indonesia,mobile,google
2951,2025-11-26,Vietnam,mobile,google
2952,2025-07-22,Indonesia,mobile,google
2953,2025-03-10,Malaysia,mobile,facebook
2954,2024-09-23,Indonesia,mobile,referral
2955,2026-04-28,Vietnam,mobile,google
2956,2026-03-21,Indonesia,mobile,facebook
2957,2026-02-12,Indonesia,mobile,organic
2958,2025-08-18,Singapore,mobile,google
2959,2025-10-25,Vietnam,mobile,google
2960,2025-09-15,Malaysia,mobile,google
2961,2024-11-04,Thailand,mobile,google
2962,2026-02-02,Malaysia,desktop,facebook
2963,2024-09-24,Indonesia,mobile,tiktok
2964,2025-05-18,Singapore,mobile,referral
2965,2025-07-11,Vietnam,mobile,google
2966,2026-05-24,Singapore,mobile,facebook
2967,2026-04-21,Singapore,desktop,tiktok
2968,2024-07-29,Vietnam,desktop,referral
2969,2026-03-23,Indonesia,mobile,facebook
2970,2024-09-20,Indonesia,mobile,organic
2971,2025-07-23,Indonesia,desktop,referral
2972,2024-10-12,Malaysia,mobile,tiktok
2973,2025-02-07,Thailand,desktop,tiktok
2974,2024-10-21,Thailand,mobile,google
2975,2024-10-19,Indonesia,desktop,google
2976,2025-02-21,Thailand,mobile,google
2977,2026-06-12,Singapore,tablet,tiktok
2978,2025-12-18,Malaysia,mobile,facebook
2979,2024-12-08,Indonesia,mobile,google
2980,2025-03-11,Vietnam,mobile,tiktok
2981,2026-06-16,Thailand,mobile,referral
2982,2025-07-24,Vietnam,mobile,referral
2983,2026-05-12,Indonesia,desktop,google
2984,2025-01-22,Thailand,mobile,referral
2985,2026-04-04,Singapore,mobile,tiktok
2986,2024-08-16,Malaysia,mobile,referral
2987,2024-12-27,Indonesia,desktop,google
2988,2024-11-15,Thailand,mobile,google
2989,2025-10-22,Thailand,mobile,facebook
2990,2025-08-17,Indonesia,mobile,google
2991,2025-01-15,Singapore,mobile,google
2992,2024-09-21,Singapore,mobile,facebook
2993,2025-10-14,Malaysia,mobile,facebook
2994,2025-02-06,Malaysia,desktop,facebook
2995,2025-10-06,Indonesia,mobile,google
2996,2025-08-04,Indonesia,mobile,organic
2997,2024-08-27,Indonesia,mobile,google
2998,2025-07-11,Malaysia,mobile,tiktok
2999,2025-10-26,Malaysia,mobile,google
3000,2024-10-24,Vietnam,mobile,organic
3001,2025-09-18,Vietnam,mobile,facebook
3002,2025-09-10,Thailand,mobile,tiktok
3003,2024-10-13,Malaysia,mobile,tiktok
3004,2024-10-26,Thailand,mobile,tiktok
3005,2025-11-09,Singapore,mobile,google
3006,2025-10-14,Singapore,mobile,referral
3007,2025-12-27,Singapore,mobile,google
3008,2026-05-17,Vietnam,mobile,tiktok
3009,2025-09-29,Thailand,mobile,facebook
3010,2025-03-05,Singapore,tablet,tiktok
3011,2026-04-01,Malaysia,mobile,tiktok
3012,2026-06-03,Indonesia,mobile,facebook
3013,2025-08-27,Singapore,desktop,facebook
3014,2024-07-17,Malaysia,mobile,tiktok
3015,2026-03-18,Vietnam,mobile,tiktok
3016,2026-04-17,Singapore,mobile,facebook
3017,2024-07-08,Vietnam,mobile,referral
3018,2024-08-18,Thailand,mobile,tiktok
3019,2024-07-21,Thailand,tablet,referral
3020,2025-10-27,Malaysia,mobile,google
3021,2026-02-04,Vietnam,desktop,referral
3022,2025-09-06,Malaysia,mobile,tiktok
3023,2025-01-07,Malaysia,mobile,google
3024,2025-11-03,Singapore,desktop,referral
3025,2024-11-26,Thailand,mobile,tiktok
3026,2026-02-01,Indonesia,desktop,referral
3027,2025-09-03,Indonesia,mobile,tiktok
3028,2025-05-05,Thailand,mobile,referral
3029,2025-10-09,Malaysia,mobile,tiktok
3030,2025-10-25,Vietnam,mobile,facebook
3031,2024-07-09,Thailand,mobile,tiktok
3032,2025-07-07,Indonesia,mobile,referral
3033,2026-05-07,Malaysia,mobile,organic
3034,2025-10-16,Malaysia,mobile,referral
3035,2025-08-13,Malaysia,mobile,google
3036,2025-01-26,Malaysia,mobile,referral
3037,2025-10-27,Malaysia,mobile,organic
3038,2025-02-05,Thailand,mobile,tiktok
3039,2025-06-26,Malaysia,mobile,facebook
3040,2024-12-23,Vietnam,desktop,referral
3041,2026-03-03,Vietnam,mobile,facebook
3042,2026-03-05,Vietnam,mobile,organic
3043,2025-11-30,Thailand,mobile,facebook
3044,2025-04-27,Vietnam,mobile,facebook
3045,2025-02-02,Thailand,mobile,referral
3046,2025-06-03,Thailand,mobile,tiktok
3047,2024-08-11,Thailand,mobile,tiktok
3048,2025-12-02,Singapore,tablet,tiktok
3049,2024-08-01,Indonesia,mobile,tiktok
3050,2024-10-16,Thailand,mobile,tiktok
3051,2025-05-23,Thailand,mobile,google
3052,2025-05-04,Thailand,mobile,google
3053,2025-06-27,Vietnam,mobile,facebook
3054,2025-06-11,Thailand,desktop,facebook
3055,2024-11-21,Indonesia,mobile,organic
3056,2025-03-07,Indonesia,desktop,google
3057,2025-09-30,Malaysia,mobile,google
3058,2024-10-05,Vietnam,mobile,google
3059,2025-02-13,Malaysia,mobile,google
3060,2026-04-16,Indonesia,mobile,google
3061,2025-12-25,Thailand,mobile,google
3062,2025-02-19,Indonesia,mobile,facebook
3063,2026-01-07,Indonesia,mobile,organic
3064,2026-04-15,Indonesia,desktop,google
3065,2025-03-11,Vietnam,desktop,referral
3066,2025-04-21,Singapore,mobile,organic
3067,2024-09-25,Indonesia,mobile,organic
3068,2026-01-27,Thailand,mobile,tiktok
3069,2025-03-30,Vietnam,mobile,tiktok
3070,2025-07-20,Indonesia,desktop,facebook
3071,2025-08-26,Vietnam,desktop,google
3072,2024-09-06,Thailand,mobile,tiktok
3073,2025-02-18,Thailand,desktop,referral
3074,2024-12-20,Singapore,mobile,facebook
3075,2025-06-13,Thailand,mobile,referral
3076,2024-09-19,Vietnam,mobile,referral
3077,2025-01-09,Malaysia,mobile,tiktok
3078,2025-05-31,Singapore,desktop,tiktok
3079,2024-12-25,Indonesia,mobile,google
3080,2024-10-03,Singapore,mobile,facebook
3081,2024-08-30,Malaysia,mobile,facebook
3082,2024-07-25,Indonesia,mobile,organic
3083,2025-01-27,Thailand,mobile,google
3084,2025-04-10,Malaysia,mobile,facebook
3085,2026-04-18,Malaysia,mobile,referral
3086,2025-10-06,Malaysia,mobile,google
3087,2025-05-06,Indonesia,mobile,tiktok
3088,2024-12-25,Thailand,mobile,facebook
3089,2026-04-19,Indonesia,mobile,google
3090,2026-05-17,Malaysia,mobile,google
3091,2024-10-18,Malaysia,mobile,facebook
3092,2026-03-09,Malaysia,mobile,tiktok
3093,2025-02-25,Malaysia,mobile,google
3094,2026-06-11,Singapore,mobile,organic
3095,2025-09-07,Indonesia,mobile,referral
3096,2025-12-28,Indonesia,mobile,referral
3097,2025-02-13,Thailand,mobile,tiktok
3098,2024-11-10,Thailand,mobile,facebook
3099,2026-01-29,Vietnam,desktop,referral
3100,2024-10-17,Indonesia,desktop,google
3101,2025-07-08,Malaysia,mobile,referral
3102,2025-07-20,Thailand,mobile,google
3103,2025-06-13,Malaysia,mobile,google
3104,2025-07-08,Malaysia,mobile,tiktok
3105,2026-04-29,Indonesia,mobile,facebook
3106,2025-02-10,Singapore,desktop,tiktok
3107,2025-07-07,Indonesia,mobile,google
3108,2024-07-04,Vietnam,mobile,tiktok
3109,2024-08-24,Singapore,desktop,referral
3110,2025-04-17,Malaysia,mobile,referral
3111,2025-07-13,Indonesia,desktop,tiktok
3112,2025-06-06,Indonesia,mobile,google
3113,2024-12-19,Indonesia,tablet,tiktok
3114,2024-11-30,Thailand,mobile,tiktok
3115,2025-09-12,Indonesia,desktop,google
3116,2025-03-17,Vietnam,desktop,referral
3117,2024-07-23,Indonesia,desktop,google
3118,2024-07-25,Malaysia,desktop,google
3119,2025-01-20,Singapore,desktop,referral
3120,2025-07-05,Singapore,desktop,facebook
3121,2025-09-23,Thailand,desktop,tiktok
3122,2026-05-02,Singapore,mobile,tiktok
3123,2026-04-01,Thailand,desktop,referral
3124,2025-11-06,Thailand,desktop,google
3125,2025-11-20,Singapore,desktop,google
3126,2025-06-16,Malaysia,mobile,tiktok
3127,2025-01-23,Vietnam,mobile,google
3128,2025-08-06,Malaysia,mobile,tiktok
3129,2024-06-22,Thailand,desktop,organic
3130,2026-04-05,Malaysia,mobile,tiktok
3131,2024-09-07,Vietnam,tablet,google
3132,2025-05-16,Indonesia,mobile,google
3133,2024-09-28,Singapore,mobile,tiktok
3134,2026-05-02,Singapore,mobile,google
3135,2025-01-07,Thailand,mobile,google
3136,2026-01-02,Thailand,mobile,tiktok
3137,2025-03-27,Singapore,mobile,google
3138,2026-01-30,Indonesia,desktop,google
3139,2025-04-25,Thailand,mobile,facebook
3140,2025-03-27,Malaysia,mobile,tiktok
3141,2024-07-21,Vietnam,mobile,facebook
3142,2025-04-23,Thailand,desktop,referral
3143,2024-07-25,Malaysia,desktop,tiktok
3144,2025-09-01,Indonesia,desktop,google
3145,2025-08-26,Indonesia,mobile,google
3146,2024-11-14,Malaysia,mobile,google
3147,2025-03-24,Singapore,mobile,google
3148,2025-08-19,Singapore,mobile,tiktok
3149,2025-01-26,Thailand,mobile,organic
3150,2024-08-12,Indonesia,mobile,tiktok
3151,2025-04-12,Thailand,mobile,google
3152,2025-07-12,Singapore,desktop,google
3153,2025-05-31,Malaysia,desktop,facebook
3154,2026-01-30,Malaysia,mobile,google
3155,2025-08-17,Indonesia,mobile,referral
3156,2025-01-19,Vietnam,desktop,organic
3157,2026-03-19,Thailand,mobile,tiktok
3158,2025-10-13,Indonesia,desktop,google
3159,2025-11-26,Vietnam,desktop,organic
3160,2025-10-03,Vietnam,mobile,google
3161,2024-09-16,Singapore,mobile,facebook
3162,2024-09-23,Indonesia,desktop,facebook
3163,2024-08-30,Singapore,mobile,google
3164,2025-04-17,Malaysia,mobile,google
3165,2025-04-01,Malaysia,mobile,facebook
3166,2026-02-23,Thailand,mobile,tiktok
3167,2025-03-06,Vietnam,mobile,tiktok
